Time;Value
0;86,11588374
360;231,5197276
720;951,6789318
1080;218,429088
1440;59,64702801
1800;361,6722137
2160;147,3676441
2520;12,72576074
2880;123,7852348
3240;695,6775496
3600;295,2646666
3960;465,7320454
4320;618,4882347
4680;129,0925965
5040;368,3872103
5400;603,0647508
5760;934,5235525
6120;35,52436106
6480;704,0310101
6840;629,9939587
7200;304,2787526
7560;458,6083361
7920;594,1490475
8280;713,7341235
8640;946,137398
9000;171,8482239
9360;529,067046
9720;27,34951067
10080;760,4894052
10440;650,118942
10800;978,9018401
11160;110,8315912
11520;782,1988146
11880;209,8476425
12240;844,1761606
12600;388,2573842
12960;178,0941696
13320;179,454441
13680;493,7052156
14040;169,0121253
14400;364,8175113
14760;843,8273965
15120;182,6336008
15480;916,0624949
15840;653,2799227
16200;831,9944158
16560;419,4772895
16920;758,7542856
17280;24,73674109
17640;792,5104252
18000;274,8327575
18360;91,09558796
18720;647,3195272
19080;669,7823891
19440;913,0168819
19800;243,5549932
20160;8,843963479
20520;969,450069
20880;842,4220806
21240;844,453779
21600;331,3631399
21960;323,0653848
22320;282,4223136
22680;193,0199213
23040;560,7741695
23400;996,8603853
23760;240,2113941
24120;816,287661
24480;188,2211649
24840;180,3041426
25200;844,614152
25560;403,7880632
25920;871,9043174
26280;727,9497683
26640;317,8581204
