Time;Value
0;0,617733589
360;0,698083811
720;0,840381814
1080;0,649013201
1440;1,022779204
1800;1,442532655
2160;0,639854116
2520;0,797704961
2880;0,560457963
3240;0,928914051
3600;1,226218471
3960;0,531164858
4320;0,685353279
4680;1,442689945
5040;1,344670806
5400;0,822083298
5760;1,494232578
6120;0,690043137
6480;1,17675528
6840;0,887536617
7200;1,488841658
7560;0,570709001
7920;0,789902412
8280;0,989067811
8640;0,976502097
9000;1,352289167
9360;1,017329125
9720;0,882241982
10080;1,159064844
10440;1,416874535
10800;0,553757609
11160;0,64567506
11520;0,874450428
11880;0,688815513
12240;1,295082688
12600;1,448737619
12960;1,249143636
13320;1,132145752
13680;1,421385923
14040;0,506580441
14400;1,010686079
14760;1,062494963
15120;0,837597347
15480;1,140591149
15840;0,558240544
16200;0,541884098
16560;0,833315872
16920;0,581352505
17280;0,858599268
17640;1,225260779
18000;1,001193595
18360;1,265417631
18720;1,347550339
19080;0,543516054
19440;0,77624871
19800;1,13426563
20160;1,223378308
20520;0,998981773
20880;0,522105572
21240;0,965767485
21600;1,225712813
21960;0,99170805
22320;0,730815367
22680;1,352354133
23040;1,478772745
23400;1,340341624
23760;0,714302842
24120;1,42385869
24480;0,95925268
24840;0,584255368
25200;1,165192223
25560;1,268933332
25920;0,709198697
26280;1,317764586
26640;1,473957125
